3
2000 2294 3441
-0.0166356 -0.063282 -6.568179999999999e-08 
-0.0367308 0.0568345 0.0547715 
0.0221666 0.0624711 -8.820260000000001e-09 
-0.0392468 -0.0567173 0.048536 
0.0162075 -0.0270208 0.0990987 
0.00396165 -0.0734416 0.027603 
-0.0194943 0.0389617 -2.30574e-08 
-0.0552112 -0.0280399 0.08098859999999999 
0.00361507 0.009063379999999999 -4.32854e-08 
-0.000776032 -0.0510848 -7.907930000000001e-08 
0.0284516 -0.06910910000000001 -1.92776e-08 
0.0329169 -0.0127508 0.0990987 
-0.0177513 -0.072607 0.0218933 
-0.0553198 0.0332417 0.0687678 
0.0583325 -0.00701367 0.09560780000000001 
0.00541734 0.0744297 0.0224577 
-0.0145783 -0.00344782 -4.7851e-08 
-0.0647726 -0.0129615 0.0620602 
0.00180873 0.0620548 0.0801612 
-0.0411339 -0.0532659 0.0563108 
-0.0318996 -0.00571649 0.0990987 
0.0681411 -0.0116034 0.0477094 
-0.0157107 0.0204427 -3.46511e-08 
0.0244766 -0.0497529 0.0990987 
-0.007969250000000001 0.0667493 0.056634 
0.0409648 -0.0423419 0.09446069999999999 
-0.0573582 0.0115113 0.09632780000000001 
-0.06857630000000001 -0.0132809 -7.681570000000001e-09 
-0.0236198 0.0483993 0.0990987 
-0.031455 0.008832960000000001 -3.41378e-08 
-0.0104157 -0.07359110000000001 0.0238295 
-0.0170452 -0.0683872 0.041558 
-0.00435195 -0.0586987 0.09468790000000001 
-0.0582079 0.0332801 -8.322189999999999e-09 
-0.0274939 -0.00427739 -4.28014e-08 
0.0265542 -0.0604395 0.0620389 
-0.0039222 -0.00123819 0.0990987 
-0.0335661 0.058687 0.0548342 
-0.0452138 0.052895 -4.83118e-09 
0.019228 0.0728454 0.0140071 
-0.0523106 -0.0207093 -2.77749e-08 
0.028057 0.0507118 0.0989773 
-0.0401986 0.06377090000000001 0.018474 
-0.0723685 0.0212366 0.0154178 
-0.0325039 0.0295788 0.0990987 
0.0663415 -0.036045 0.00276622 
0.0104017 -0.0705213 0.0379481 
0.0146446 0.07280639999999999 0.0245164 
0.0165901 0.0582656 0.0869085 
-0.0581903 0.0217365 0.0801043 
0.0332124 -0.055864 0.0666974 
0.0313607 -0.0253341 -5.61007e-08 
0.0211077 -0.0592886 0.07636129999999999 
-0.0114941 0.0342898 -2.65459e-08 
-0.009474410000000001 -0.0610436 0.0815486 
0.0580647 -0.0110575 0.0935198 
-0.0522557 0.0248197 0.0990987 
0.0192662 0.0676568 0.0419308 
0.0156848 -0.00959194 -5.42011e-08 
-0.0130292 -0.0626259 -7.04936e-08 
-0.0595318 0.0100771 0.087751 
-0.0696658 0.0230986 0.0281262 
0.0576895 0.0136479 0.0931145 
0.0246991 0.024813 -3.09414e-08 
-0.015963 -0.0704992 0.0333789 
-0.0578256 0.0337575 0.0577742 
0.0307206 -0.068841 0.0117994 
0.0494275 0.0570057 0.0117495 
0.0235633 -0.03543 -6.5969e-08 
0.0150251 0.0700192 0.0365002 
0.0260092 -0.0180036 0.0990987 
0.0448401 0.0431275 -1.20157e-08 
-0.06832390000000001 0.0127681 0.0459989 
0.0196974 -0.0681797 0.0391344 
-0.06562900000000001 0.0371827 0.00732938 
-0.0105645 -0.00160494 0.0990987 
0.0627615 0.00290691 -2.03847e-08 
