3
2000 2128 3192
0.0329773 -0.0410677 0.163311 
0.0358342 -0.0299013 0.405037 
-0.028184 -0.0559677 0.383296 
0.0298515 -0.0429357 0.151188 
0.0304761 0.0532051 -0.0490629 
0.0364455 0.0532453 0.0119061 
0.0453574 0.0463381 0.243254 
-0.00356389 0.0532208 -0.0350409 
0.0406066 0.0531593 0.330222 
0.0428959 0.00112992 0.31157 
0.0300556 -0.0532943 0.342129 
-0.0026813 -0.00558675 -0.0355591 
0.009012040000000001 0.0534251 0.31442 
-0.0403481 -0.0340256 0.260423 
-0.0484279 -0.00354026 0.0138847 
-0.0430365 -0.0249074 0.196336 
0.0511953 0.0463631 0.130864 
-0.0154395 -0.056085 0.354857 
-0.04067 -0.0330429 0.261225 
0.0399381 -0.0354258 0.300545 
0.0164195 -0.0195963 -0.0155987 
-0.0437947 0.0124308 -0.0239497 
0.0468485 0.0280534 0.223017 
-0.0487439 0.0179825 0.19178 
-0.0149229 0.0533984 0.268447 
0.0248465 0.0533808 0.242491 
0.0118405 0.0534493 0.382085 
0.0546224 0.0286764 0.0624248 
-0.0560481 0.0520984 0.0362438 
0.0527329 0.0475451 0.100718 
0.000168358 0.0533223 0.138257 
-0.0361535 0.0533507 0.201321 
0.00577999 0.0533244 0.142502 
0.0414411 0.0069223 0.336892 
0.0472314 0.0284669 0.215454 
0.0312371 -0.00596686 -0.0212995 
-0.0407662 -0.0316867 0.297621 
0.0360329 0.0533181 0.138488 
0.0386649 0.0459429 0.372268 
-0.0447865 -0.0174302 0.207398 
0.0406675 -0.0304296 0.313699 
0.0234795 -0.0479291 0.173302 
0.0102989 -0.0512257 0.175662 
-0.0471252 -0.00511626 0.192139 
-0.0418335 0.0108218 0.327651 
-0.039556 0.0533195 0.149608 
0.0107039 0.0533214 0.138151 
-0.0433791 0.00365295 0.3012 
-0.0432197 0.00233673 0.304851 
-0.055677 0.0333907 0.0438266 
0.0195371 0.0534396 0.34323 
0.0563106 0.0317395 0.0197927 
0.016289 0.0534141 0.297188 
0.0390651 -0.00498321 0.388142 
0.0144634 0.0532339 -0.010397 
0.0213847 0.0242572 -0.0498102 
-0.0450776 0.008846690000000001 0.266262 
-0.0451895 0.04646 0.247222 
0.0049655 -0.0559117 0.345216 
0.0354463 -0.0376126 0.149497 
0.00919033 0.0534493 0.394109 
-0.0575827 0.0426376 0.00645 
-0.0534246 0.0148333 0.0456898 
0.0346082 -0.0329441 0.0522056 
-0.0302402 0.0532537 0.0217267 
-0.0429582 -0.0248731 0.173204 
0.027119 -0.04652 0.180069 
0.0175129 -0.0412029 0.0328274 
-0.0237596 -0.04809 0.17927 
-0.0483865 0.051457 0.183607 
0.0101186 -0.00578984 -0.0339687 
-0.0253598 -0.0444831 0.123102 
-0.0566841 0.0462684 -0.011729 
-0.00950263 0.0532917 0.0847789 
0.0122583 0.0532744 0.058206 
0.0327854 -0.00403206 0.412764 
-0.00162337 -0.05223 0.208314 
0.0154857 -0.0532998 0.255772 
-0.0562855 0.0279868 0.00217094 
-0.00150156 0.0181335 0.430196 
0.0154938 0.0534417 0.344845 
0.00641216 -0.052936 0.234545 
-0.0527871 0.0432249 0.102829 
-0.0369212 -0.0291604 0.0414989 
-0.0520386 0.0178095 0.118209 
-0.0398898 0.05178 0.346569 
0.0492856 0.009406380000000001 0.177395 
0.0502038 -0.000315026 0.0297682 
0.0344666 -0.0484083 0.323186 
-0.0264445 0.0533249 0.144578 
-0.0267594 0.05337 0.225016 
-0.021896 -0.0117726 -0.0222917 
-0.00260037 -0.0564534 0.391509 
